Order_Id,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Platform,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Final_Amount,Payment_Method,Order_Status,Delivery_Days,Rating,Brand,Cost,Profit,Profit Margin (%),Warehouse,Courier Partner,Order Priority,Return Reason
ORD117588,3/26/2024,CUST7882,Meena Roy,Female,20,Thiruvananthapuram,Kerala,Amazon,Sports & Fitness,Sportswear,Skipping Rope,2229.72,3,5,334.46,6354.7,UPI,Delivered,7,5,Adidas,4629.01,1725.69,27.16,Delhi WH,Blue Dart,High,Damaged
ORD107143,3/26/2024,CUST2318,Suresh Shah,Male,54,Hyderabad,Telangana,Meesho,Fashion,Women's Clothing,Slim Fit Jeans,2442.76,2,0,0,4885.52,Debit Card,Delivered,5,3,Dell,3357.78,1527.74,31.27,Mumbai WH,Delhivery,Low,Wrong Item
ORD111392,3/26/2024,CUST8955,Anita Roy,Female,30,Noida,Uttar Pradesh,Flipkart,Electronics,Laptops,Noise ColorFit Pulse,1686.22,1,30,505.87,1180.35,Debit Card,Delivered,2,1,Dell,849.21,331.14,28.05,Bengaluru WH,Ekart,High,Wrong Item
ORD117016,3/26/2024,CUST4492,Anjali Kumar,Female,18,Siliguri,West Bengal,Amazon,Home & Kitchen,Furniture,Cotton Bedsheet Set,10635.15,3,15,4785.82,27119.63,Debit Card,Delivered,1,2,Samsung,15276.99,11842.64,43.67,Kolkata WH,DTDC,High,Damaged
ORD112840,3/26/2024,CUST4618,Payal Patel,Female,28,Kolkata,West Bengal,Snapdeal,Electronics,Tablets,OnePlus Nord CE3,2628.61,2,0,0,5257.22,Cash on Delivery,Delivered,3,5,Samsung,3777.34,1479.88,28.15,Mumbai WH,Delhivery,High,No Return
ORD109190,3/27/2024,CUST3183,Aditya Mishra,Male,57,Kanpur,Uttar Pradesh,Flipkart,Electronics,Cameras,Samsung Galaxy M14,28706.75,3,5,4306.01,81814.24,EMI,Delivered,3,5,Dell,69117.1,12697.14,15.52,Delhi WH,Blue Dart,Medium,Late Delivery
ORD116999,3/27/2024,CUST2243,Shreya Roy,Female,45,Vadodara,Gujarat,Amazon,Fashion,Footwear,Formal Shirt,2013.97,1,40,805.59,1208.38,Credit Card,Delivered,10,5,Dell,999.67,208.71,17.27,Kolkata WH,Ekart,Low,Late Delivery
ORD102010,3/27/2024,CUST2608,Ankit Reddy,Male,60,Chennai,Tamil Nadu,Meesho,Electronics,Tablets,Sony WH-CH520,6823.17,2,15,2046.95,11599.39,Cash on Delivery,Returned,7,2,Boat,9351.41,2247.98,19.38,Bengaluru WH,Delhivery,High,Wrong Item
ORD103122,3/27/2024,CUST5109,Aarti Shah,Female,52,Bhubaneswar,Odisha,Amazon,Fashion,Men's Clothing,Denim Jacket,585.04,1,40,234.02,351.02,Debit Card,Returned,7,2,Apple,265.36,85.66,24.4,Delhi WH,Delhivery,Low,Late Delivery
ORD105058,3/27/2024,CUST5893,Riya Nair,Female,19,Ranchi,Jharkhand,Myntra,Electronics,Tablets,boAt Airdopes 141,2699.28,4,50,5398.56,5398.56,UPI,Delivered,7,4,HP,3208.17,2190.39,40.57,Mumbai WH,DTDC,Medium,Late Delivery
ORD116949,3/27/2024,CUST6924,Ankit Gupta,Male,54,Noida,Uttar Pradesh,Flipkart,Home & Kitchen,Kitchen Appliances,Cotton Bedsheet Set,337.93,5,20,337.93,1351.72,Debit Card,Delivered,3,5,Samsung,988.51,363.21,26.87,Mumbai WH,Blue Dart,Medium,No Return
ORD114701,3/27/2024,CUST7522,Divya Shah,Female,45,Chennai,Tamil Nadu,Meesho,Fashion,Kids Wear,Kids T-Shirt Combo,4433.45,1,0,0,4433.45,UPI,Delivered,7,2,Adidas,2505.42,1928.03,43.49,Delhi WH,Delhivery,High,Wrong Item
ORD104321,3/27/2024,CUST4744,Deepak Bose,Male,20,Delhi,Delhi,Myntra,Electronics,Tablets,Dell Inspiron 14,10275.24,3,15,4623.86,26201.86,UPI,Returned,6,3,Adidas,16154.68,10047.18,38.35,Bengaluru WH,Delhivery,Medium,Late Delivery
ORD106761,3/27/2024,CUST4894,Swati Verma,Female,27,Hyderabad,Telangana,Meesho,Sports & Fitness,Sportswear,Resistance Bands Set,668.86,1,15,100.33,568.53,UPI,Cancelled,4.381534772,4,Adidas,472.8,95.73,16.84,Delhi WH,Blue Dart,Low,Damaged
ORD101333,3/27/2024,CUST3466,Aditya Mukherjee,Male,51,Chennai,Tamil Nadu,Flipkart,Home & Kitchen,Home Decor,Wall Clock,603.51,1,5,30.18,573.33,UPI,Cancelled,4.381534772,4,Apple,336.42,236.91,41.32,Kolkata WH,Blue Dart,Medium,Damaged
ORD107977,3/27/2024,CUST7643,Sneha Patel,Female,43,Bhubaneswar,Odisha,Flipkart,Beauty & Personal Care,Skincare,Wild Stone Perfume,2647.69,1,10,264.77,2382.92,Debit Card,Cancelled,4.381534772,4,Samsung,1674.11,708.81,29.75,Mumbai WH,Blue Dart,Medium,Wrong Item
ORD116852,3/27/2024,CUST2829,Vivek Reddy,Male,53,Gurugram,Haryana,Flipkart,Fashion,Ethnic Wear,Formal Shirt,313.21,1,5,15.66,297.55,UPI,Cancelled,4.381534772,4,Apple,223.44,74.11,24.91,Bengaluru WH,Blue Dart,Medium,Damaged
ORD118794,3/27/2024,CUST4313,Karan Chauhan,Male,52,Kanpur,Uttar Pradesh,Myntra,Beauty & Personal Care,Fragrances,Dove Shampoo 650ml,3120.24,4,20,2496.19,9984.77,Credit Card,Delivered,4,3,HP,7151.75,2833.02,28.37,Delhi WH,DTDC,Medium,Late Delivery
ORD117660,3/27/2024,CUST3607,Pooja Chauhan,Female,30,Ahmedabad,Gujarat,Amazon,Books,Children's Books,NCERT Class 10 Set,968.83,1,20,193.77,775.06,Cash on Delivery,Delivered,5,4,Boat,526,249.06,32.13,Delhi WH,DTDC,Low,Damaged
ORD117538,3/27/2024,CUST5354,Ankit Roy,Male,22,Jaipur,Rajasthan,Meesho,Fashion,Kids Wear,Running Shoes,2996.96,1,20,599.39,2397.57,Credit Card,Delivered,3,4,Dell,1418.59,978.98,40.83,Delhi WH,Ekart,High,No Return
ORD109548,3/27/2024,CUST4900,Rahul Gupta,Male,52,Mumbai,Maharashtra,Amazon,Fashion,Women's Clothing,Ethnic Kurti Set,327.38,1,15,49.11,278.27,Credit Card,Returned,8,2,Nike,174.9,103.37,37.15,Kolkata WH,DTDC,High,No Return
ORD118163,3/27/2024,CUST6575,Pranav Iyer,Male,53,Guwahati,Assam,Flipkart,Sports & Fitness,Yoga Accessories,Yoga Mat,6649.9,1,15,997.48,5652.42,UPI,Delivered,5,4,Adidas,4804.22,848.2,15.01,Bengaluru WH,DTDC,Medium,Wrong Item
ORD104450,3/27/2024,CUST6720,Anjali Sen,Female,38,Kolkata,West Bengal,Meesho,Fashion,Women's Clothing,Leather Sandals,2169.21,1,30,650.76,1518.45,UPI,Delivered,1,5,Boat,1089.68,428.77,28.24,Kolkata WH,Delhivery,High,Wrong Item
ORD106281,3/28/2024,CUST4895,Suresh Gupta,Male,18,Delhi,Delhi,Ajio,Electronics,Cameras,Realme Buds Air 3,30350.61,1,5,1517.53,28833.08,Debit Card,Delivered,4,4,Samsung,23731.72,5101.36,17.69,Kolkata WH,Ekart,Low,Wrong Item
ORD105527,3/28/2024,CUST3312,Sneha Iyer,Female,25,Ranchi,Jharkhand,Meesho,Beauty & Personal Care,Makeup,Himalaya Face Cream,966.11,3,5,144.92,2753.41,Cash on Delivery,Delivered,3,4,HP,1939.76,813.65,29.55,Kolkata WH,DTDC,Medium,Damaged
ORD109948,3/28/2024,CUST3175,Aditya Patel,Male,47,Visakhapatnam,Andhra Pradesh,Myntra,Electronics,Headphones,Realme Buds Air 3,2617.92,1,40,1047.17,1570.75,UPI,Delivered,3,4,Nike,1306.42,264.33,16.83,Kolkata WH,Ekart,High,No Return
ORD105770,3/28/2024,CUST1144,Shreya Nair,Female,41,Noida,Uttar Pradesh,Meesho,Beauty & Personal Care,Grooming,Philips Hair Dryer,2559.34,3,20,1535.6,6142.42,Credit Card,Delivered,3,3,Samsung,3493.07,2649.35,43.13,Bengaluru WH,Ekart,High,No Return
ORD109456,3/28/2024,CUST5396,Vikram Reddy,Male,27,Noida,Uttar Pradesh,Flipkart,Fashion,Footwear,Slim Fit Jeans,598.99,4,5,119.8,2276.16,Credit Card,Delivered,2,4,Dell,1259.75,1016.41,44.65,Delhi WH,DTDC,Low,Late Delivery
ORD106330,3/28/2024,CUST2261,Kavita Das,Female,18,Hyderabad,Telangana,Amazon,Home & Kitchen,Furniture,Prestige Pressure Cooker,305.43,1,20,61.09,244.34,Credit Card,Delivered,4,2,Apple,152.68,91.66,37.51,Bengaluru WH,DTDC,Medium,Late Delivery
ORD115414,3/28/2024,CUST3215,Karan Patel,Male,50,Lucknow,Uttar Pradesh,Snapdeal,Fashion,Kids Wear,Leather Sandals,688.04,1,30,206.41,481.63,Cash on Delivery,Returned,8,2,Apple,282.23,199.4,41.4,Mumbai WH,Ekart,Low,Late Delivery
ORD106962,3/28/2024,CUST4185,Anjali Chatterjee,Female,31,Kanpur,Uttar Pradesh,Amazon,Home & Kitchen,Kitchen Appliances,Wooden Bookshelf,1171.98,2,20,468.79,1875.17,Cash on Delivery,Cancelled,4.381534772,4,HP,1203.82,671.35,35.8,Mumbai WH,Blue Dart,High,Late Delivery
ORD100623,3/28/2024,CUST5890,Kavita Chauhan,Female,45,Guwahati,Assam,Amazon,Fashion,Kids Wear,Formal Shirt,816.43,2,5,81.64,1551.22,Debit Card,Returned,6,1,Nike,991.93,559.29,36.05,Bengaluru WH,Blue Dart,Medium,Wrong Item
ORD104912,3/28/2024,CUST6588,Amit Yadav,Male,46,Jaipur,Rajasthan,Flipkart,Home & Kitchen,Kitchen Appliances,Non-Stick Pan Set,2130.88,1,30,639.26,1491.62,UPI,Cancelled,4.381534772,4,Boat,1164.58,327.04,21.93,Delhi WH,Blue Dart,Medium,No Return
ORD107522,3/28/2024,CUST4094,Karan Shah,Male,40,Hyderabad,Telangana,Amazon,Fashion,Men's Clothing,Formal Shirt,1178.37,1,5,58.92,1119.45,Cash on Delivery,Delivered,3,4,Adidas,886.77,232.68,20.79,Mumbai WH,Ekart,Low,Late Delivery
ORD100038,3/28/2024,CUST1235,Meena Roy,Female,49,Hyderabad,Telangana,Amazon,Books,Academic,Wings of Fire,126.32,3,20,75.79,303.17,UPI,Cancelled,4.381534772,4,Adidas,221.86,81.31,26.82,Kolkata WH,Blue Dart,High,No Return
ORD102088,3/28/2024,CUST7634,Neha Kumar,Female,57,Hyderabad,Telangana,Flipkart,Electronics,Smartwatches,Noise ColorFit Pulse,14362.75,1,0,0,14362.75,UPI,Delivered,3,5,Samsung,10144.06,4218.69,29.37,Bengaluru WH,Ekart,High,Damaged
ORD101011,3/28/2024,CUST1210,Ankit Verma,Male,45,Bengaluru,Karnataka,Amazon,Home & Kitchen,Kitchen Appliances,Wall Clock,586.8,2,10,117.36,1056.24,Debit Card,Delivered,4,4,Apple,804.2,252.04,23.86,Bengaluru WH,Ekart,Medium,Late Delivery
ORD108681,3/28/2024,CUST3888,Aarti Verma,Female,56,Siliguri,West Bengal,Flipkart,Books,Self-Help,Atomic Habits,101.31,2,20,40.52,162.1,Cash on Delivery,Delivered,2,2,Apple,98.02,64.08,39.53,Delhi WH,Delhivery,Low,Wrong Item
ORD101672,3/28/2024,CUST6359,Pranav Chauhan,Male,44,Bengaluru,Karnataka,Meesho,Electronics,Smartwatches,Lenovo Tab M10,38001.4,1,20,7600.28,30401.12,Credit Card,Delivered,7,3,Dell,17638.89,12762.23,41.98,Bengaluru WH,Ekart,Low,Damaged
ORD113359,3/28/2024,CUST7048,Meena Iyer,Female,46,Kanpur,Uttar Pradesh,Flipkart,Electronics,Headphones,Noise ColorFit Pulse,37119.55,1,5,1855.98,35263.57,UPI,Cancelled,4.381534772,4,Samsung,22524.81,12738.76,36.12,Delhi WH,DTDC,Low,No Return
ORD109458,3/28/2024,CUST5484,Isha Chauhan,Female,21,Pune,Maharashtra,Myntra,Books,Non-Fiction,Panchatantra Stories,870.36,2,0,0,1740.72,UPI,Delivered,5,5,Apple,1051.04,689.68,39.62,Bengaluru WH,Blue Dart,Medium,Damaged
ORD106276,3/28/2024,CUST5250,Pooja Yadav,Female,27,Mumbai,Maharashtra,Flipkart,Fashion,Kids Wear,Running Shoes,1755.03,1,15,263.25,1491.78,UPI,Delivered,4,5,HP,1224.38,267.4,17.92,Delhi WH,Ekart,Low,Wrong Item
ORD114183,3/28/2024,CUST2515,Karan Patel,Male,35,Siliguri,West Bengal,Meesho,Grocery,Beverages,Aashirvaad Atta 5kg,625.85,1,0,0,625.85,UPI,Delivered,3,5,Dell,482.68,143.17,22.88,Delhi WH,Delhivery,Medium,Late Delivery
ORD118573,3/28/2024,CUST7329,Siddharth Bose,Male,19,Bhubaneswar,Odisha,Flipkart,Grocery,Staples,Bru Coffee 200g,72.99,2,20,29.2,116.78,Debit Card,Cancelled,4.381534772,4,HP,88.27,28.51,24.41,Bengaluru WH,Blue Dart,Low,Late Delivery
ORD117535,3/28/2024,CUST8545,Meena Patel,Female,31,Indore,Madhya Pradesh,Amazon,Home & Kitchen,Furniture,Prestige Pressure Cooker,9173.97,2,10,1834.79,16513.15,Net Banking,Returned,6,1,Nike,9127,7386.15,44.73,Delhi WH,Ekart,Low,Damaged
ORD102872,3/29/2024,CUST8734,Vikram Das,Male,56,Bengaluru,Karnataka,Meesho,Fashion,Kids Wear,Sneakers,3891.91,1,10,389.19,3502.72,Credit Card,Delivered,3,4,Boat,2217.45,1285.27,36.69,Delhi WH,DTDC,High,Late Delivery
ORD113915,3/29/2024,CUST1213,Manoj Mukherjee,Male,26,Surat,Gujarat,Amazon,Home & Kitchen,Furniture,Wooden Bookshelf,1560.12,2,15,468.04,2652.2,Net Banking,Delivered,3,5,Dell,1840.17,812.03,30.62,Bengaluru WH,Delhivery,Medium,Late Delivery
ORD118060,3/29/2024,CUST6378,Sourav Reddy,Male,23,Chennai,Tamil Nadu,Amazon,Beauty & Personal Care,Fragrances,Philips Hair Dryer,480.14,1,20,96.03,384.11,Cash on Delivery,Delivered,10,3,Nike,246.74,137.37,35.76,Delhi WH,Blue Dart,High,Late Delivery
ORD118208,3/29/2024,CUST6991,Nisha Mishra,Female,20,Mumbai,Maharashtra,Amazon,Sports & Fitness,Sportswear,Cosco Football,4500.11,1,15,675.02,3825.09,Credit Card,Delivered,1,3,Boat,2218.95,1606.14,41.99,Mumbai WH,DTDC,Low,Damaged
ORD118882,3/29/2024,CUST5483,Meena Banerjee,Female,60,Vadodara,Gujarat,Flipkart,Grocery,Beverages,Amul Ghee 500ml,160.91,1,5,8.05,152.86,Net Banking,Returned,2,2,Adidas,114.52,38.34,25.08,Kolkata WH,Ekart,Low,Wrong Item
ORD114705,3/29/2024,CUST3416,Pooja Sharma,Female,44,Bhopal,Madhya Pradesh,Flipkart,Books,Non-Fiction,Sapiens,968.77,1,10,96.88,871.89,Cash on Delivery,Delivered,2,4,Nike,568.47,303.42,34.8,Kolkata WH,Ekart,High,No Return
ORD116422,3/29/2024,CUST1330,Riya Iyer,Female,32,Jaipur,Rajasthan,Amazon,Beauty & Personal Care,Fragrances,Nykaa Matte Lipstick,248.21,1,20,49.64,198.57,UPI,Delivered,6,5,Nike,152.05,46.52,23.43,Kolkata WH,DTDC,High,No Return
ORD117985,3/29/2024,CUST8630,Gaurav Bose,Male,28,Coimbatore,Tamil Nadu,Ajio,Home & Kitchen,Furniture,Wooden Bookshelf,4356.78,3,10,1307.03,11763.31,Cash on Delivery,Delivered,2,2,Adidas,7633.16,4130.15,35.11,Bengaluru WH,Blue Dart,High,No Return
ORD115699,3/29/2024,CUST7472,Rahul Singh,Male,55,Ahmedabad,Gujarat,Meesho,Sports & Fitness,Yoga Accessories,Adjustable Dumbbells Set,2926.01,2,0,0,5852.02,Cash on Delivery,Delivered,6,4,HP,4659.62,1192.4,20.38,Kolkata WH,DTDC,High,Late Delivery
ORD106269,3/29/2024,CUST5649,Sneha Shah,Female,29,Bhubaneswar,Odisha,Flipkart,Beauty & Personal Care,Makeup,Himalaya Face Cream,291.68,1,15,43.75,247.93,Debit Card,Delivered,4,5,Boat,201.7,46.23,18.65,Kolkata WH,Ekart,Low,No Return
ORD108511,3/30/2024,CUST5909,Sneha Patel,Female,46,Thiruvananthapuram,Kerala,Amazon,Grocery,Beverages,Haldiram Bhujia 400g,84.08,2,30,50.45,117.71,Credit Card,Returned,4,2,Nike,82.19,35.52,30.18,Mumbai WH,Blue Dart,Medium,Damaged
ORD113012,3/30/2024,CUST5471,Sneha Chatterjee,Female,41,Jaipur,Rajasthan,Amazon,Sports & Fitness,Yoga Accessories,Resistance Bands Set,3127.71,1,20,625.54,2502.17,Debit Card,Delivered,7,5,Adidas,1994.08,508.09,20.31,Mumbai WH,Blue Dart,Low,No Return
ORD107114,3/30/2024,CUST2656,Divya Verma,Female,18,Bhopal,Madhya Pradesh,Amazon,Fashion,Women's Clothing,Denim Jacket,502.24,5,0,0,2511.2,UPI,Delivered,7,3,Nike,1784.78,726.42,28.93,Delhi WH,Ekart,High,No Return
ORD101837,3/30/2024,CUST1500,Anil Kumar,Male,56,Gurugram,Haryana,Flipkart,Electronics,Tablets,Noise ColorFit Pulse,1403.64,4,10,561.46,5053.1,UPI,Delivered,3,5,Adidas,3775.76,1277.34,25.28,Delhi WH,Ekart,High,Late Delivery
ORD102112,3/30/2024,CUST6286,Shreya Verma,Female,21,Surat,Gujarat,Myntra,Home & Kitchen,Home Decor,Cotton Bedsheet Set,544.74,3,10,163.42,1470.8,UPI,Returned,3,3,Adidas,1200.11,270.69,18.4,Delhi WH,Ekart,High,No Return
ORD107232,3/30/2024,CUST1410,Divya Kumar,Female,25,Hyderabad,Telangana,Myntra,Books,Academic,The Alchemist,298.53,1,10,29.85,268.68,EMI,Cancelled,4.381534772,4,Samsung,157.83,110.85,41.26,Delhi WH,Ekart,High,No Return
ORD105102,3/30/2024,CUST8599,Vikram Mukherjee,Male,55,Delhi,Delhi,Flipkart,Electronics,Headphones,Canon EOS 1500D,10139.1,2,0,0,20278.2,Debit Card,Delivered,4,1,HP,16901.39,3376.81,16.65,Mumbai WH,Ekart,Medium,No Return
ORD111613,3/30/2024,CUST3865,Karan Chatterjee,Male,58,Thiruvananthapuram,Kerala,Flipkart,Beauty & Personal Care,Haircare,Philips Hair Dryer,206.73,1,50,103.36,103.37,Cash on Delivery,Cancelled,4.381534772,4,Samsung,84.6,18.77,18.16,Mumbai WH,Ekart,Low,No Return
ORD100577,3/30/2024,CUST4175,Sanjay Bose,Male,56,Delhi,Delhi,Meesho,Electronics,Tablets,OnePlus Nord CE3,1525.85,1,0,0,1525.85,UPI,Delivered,2,5,Samsung,849.87,675.98,44.3,Kolkata WH,Ekart,High,Late Delivery
ORD100994,3/30/2024,CUST4089,Sourav Mishra,Male,33,Kanpur,Uttar Pradesh,Amazon,Home & Kitchen,Furniture,Storage Rack,2452.15,1,0,0,2452.15,Credit Card,Delivered,4,3,HP,1526.61,925.54,37.74,Mumbai WH,Ekart,Medium,No Return
ORD118059,3/30/2024,CUST5188,Kavita Nair,Female,51,Chandigarh,Chandigarh,Flipkart,Beauty & Personal Care,Skincare,Philips Hair Dryer,432.45,1,40,172.98,259.47,Cash on Delivery,Delivered,5,2,Samsung,189.11,70.36,27.12,Delhi WH,DTDC,High,No Return
ORD117525,3/30/2024,CUST3263,Arjun Reddy,Male,23,Indore,Madhya Pradesh,Meesho,Home & Kitchen,Cookware,Philips Mixer Grinder,510.33,1,20,102.07,408.26,Debit Card,Delivered,2,4,Samsung,277.3,130.96,32.08,Mumbai WH,Delhivery,High,No Return
ORD118151,3/30/2024,CUST4673,Vikram Bose,Male,55,Coimbatore,Tamil Nadu,Flipkart,Home & Kitchen,Home Decor,Wall Clock,4276.26,1,15,641.44,3634.82,UPI,Delivered,6,4,Apple,3084.69,550.13,15.13,Delhi WH,Ekart,Low,Wrong Item
ORD114551,3/30/2024,CUST5659,Payal Iyer,Female,22,Bhopal,Madhya Pradesh,Amazon,Books,Fiction,Wings of Fire,213.35,1,50,106.68,106.67,Debit Card,Delivered,6,4,Adidas,62.8,43.87,41.13,Bengaluru WH,Ekart,Low,Late Delivery
ORD101109,3/30/2024,CUST8421,Sneha Gupta,Female,29,Lucknow,Uttar Pradesh,Ajio,Fashion,Kids Wear,Cotton Kurta,1973.62,2,40,1578.9,2368.34,Cash on Delivery,Returned,3,1,Boat,1930.07,438.27,18.51,Mumbai WH,Delhivery,Low,Wrong Item
ORD116568,3/30/2024,CUST5823,Priya Verma,Female,23,Noida,Uttar Pradesh,Amazon,Grocery,Staples,Tata Sampann Toor Dal 1kg,287.56,1,30,86.27,201.29,Net Banking,Cancelled,4.381534772,4,Dell,115.94,85.35,42.4,Kolkata WH,DTDC,Low,No Return
ORD108375,3/30/2024,CUST5113,Riya Bose,Female,36,Kolkata,West Bengal,Amazon,Electronics,Smartwatches,HP Pavilion 15,10279.4,1,40,4111.76,6167.64,Net Banking,Delivered,3,4,Samsung,4328.25,1839.39,29.82,Delhi WH,Delhivery,Low,No Return
ORD100742,3/30/2024,CUST5413,Sunita Chauhan,Female,39,Coimbatore,Tamil Nadu,Flipkart,Beauty & Personal Care,Grooming,Nykaa Matte Lipstick,289.93,5,30,434.9,1014.75,Cash on Delivery,Delivered,7,4,Boat,719.96,294.79,29.05,Kolkata WH,Ekart,Low,Damaged
ORD118247,3/30/2024,CUST7575,Sunita Roy,Female,54,Hyderabad,Telangana,Meesho,Electronics,Headphones,iQOO Z7,1232.39,1,20,246.48,985.91,Credit Card,Delivered,6,5,Apple,769.16,216.75,21.98,Kolkata WH,Delhivery,High,Damaged
ORD105783,3/30/2024,CUST4309,Deepak Iyer,Male,56,Vadodara,Gujarat,Amazon,Fashion,Men's Clothing,Formal Shirt,1505,1,30,451.5,1053.5,Cash on Delivery,Returned,4,1,Nike,806.69,246.81,23.43,Bengaluru WH,Blue Dart,Medium,Late Delivery
ORD102722,3/30/2024,CUST3288,Rohan Chauhan,Male,51,Thiruvananthapuram,Kerala,Myntra,Beauty & Personal Care,Haircare,Dove Shampoo 650ml,1615.72,1,20,323.14,1292.58,Cash on Delivery,Delivered,4,2,Boat,1007.09,285.49,22.09,Mumbai WH,DTDC,Low,Wrong Item
ORD113760,3/30/2024,CUST1000,Anil Gupta,Male,39,Kanpur,Uttar Pradesh,Flipkart,Electronics,Cameras,Redmi Note 13,6168.15,4,0,0,24672.6,Net Banking,Delivered,3,4,Adidas,15765.27,8907.33,36.1,Bengaluru WH,Blue Dart,Medium,No Return
ORD117751,3/30/2024,CUST7841,Pranav Verma,Male,58,Ahmedabad,Gujarat,Meesho,Fashion,Footwear,Cotton Kurta,2214.89,1,0,0,2214.89,Cash on Delivery,Delivered,5,5,Apple,1820.3,394.59,17.82,Bengaluru WH,DTDC,Low,No Return
ORD117353,3/30/2024,CUST5809,Meena Nair,Female,54,Noida,Uttar Pradesh,Snapdeal,Books,Self-Help,Panchatantra Stories,508.47,2,20,203.39,813.55,UPI,Delivered,5,2,Samsung,541.95,271.6,33.38,Delhi WH,DTDC,Low,No Return
ORD110389,3/30/2024,CUST1583,Manoj Patel,Male,51,Hyderabad,Telangana,Ajio,Home & Kitchen,Cookware,Wooden Bookshelf,7203.99,1,15,1080.6,6123.39,UPI,Delivered,6,2,Samsung,3841.57,2281.82,37.26,Mumbai WH,DTDC,Medium,Wrong Item
ORD115124,3/30/2024,CUST3505,Deepak Mishra,Male,42,Kolkata,West Bengal,Flipkart,Electronics,Laptops,Lenovo Tab M10,11666.86,1,15,1750.03,9916.83,Debit Card,Delivered,3,1,Boat,6913.69,3003.14,30.28,Kolkata WH,Blue Dart,High,Late Delivery
ORD105821,3/30/2024,CUST7724,Siddharth Chauhan,Male,20,Ranchi,Jharkhand,Flipkart,Beauty & Personal Care,Grooming,Wild Stone Perfume,1999.31,1,10,199.93,1799.38,UPI,Delivered,6,3,Dell,1328.04,471.34,26.19,Kolkata WH,Delhivery,Low,Damaged
ORD114508,3/30/2024,CUST1042,Aditya Reddy,Male,39,Delhi,Delhi,Amazon,Home & Kitchen,Bedding,Wall Clock,1011,1,40,404.4,606.6,UPI,Returned,7,3,Apple,342.7,263.9,43.5,Kolkata WH,Ekart,High,Wrong Item
ORD114393,3/30/2024,CUST6525,Sunita Shah,Female,59,Mumbai,Maharashtra,Flipkart,Electronics,Smartwatches,Canon EOS 1500D,1173.75,2,5,117.38,2230.12,Debit Card,Delivered,10,4,Boat,1553.42,676.7,30.34,Mumbai WH,Delhivery,Medium,Damaged
ORD105453,3/30/2024,CUST4693,Vikram Bose,Male,19,Chennai,Tamil Nadu,Amazon,Beauty & Personal Care,Skincare,Nykaa Matte Lipstick,211.98,1,5,10.6,201.38,Credit Card,Delivered,6,2,HP,118.12,83.26,41.34,Kolkata WH,Delhivery,Medium,Late Delivery
ORD113496,3/30/2024,CUST1281,Divya Bose,Female,54,Kolkata,West Bengal,Amazon,Sports & Fitness,Sportswear,Resistance Bands Set,1010.36,2,20,404.14,1616.58,Debit Card,Delivered,3,5,Nike,944.86,671.72,41.55,Bengaluru WH,DTDC,Medium,Damaged
ORD101893,3/30/2024,CUST7494,Aditya Yadav,Male,46,Siliguri,West Bengal,Myntra,Sports & Fitness,Cycles,Adjustable Dumbbells Set,6320.87,1,15,948.13,5372.74,Credit Card,Delivered,2,4,HP,4219.21,1153.53,21.47,Mumbai WH,DTDC,Low,Damaged
ORD101703,3/30/2024,CUST1428,Sneha Das,Female,59,Bhubaneswar,Odisha,Myntra,Beauty & Personal Care,Makeup,Himalaya Face Cream,300.93,1,0,0,300.93,Credit Card,Cancelled,4.381534772,4,Samsung,201.9,99.03,32.91,Mumbai WH,Delhivery,Low,Wrong Item
ORD110942,3/30/2024,CUST7619,Ankit Kumar,Male,46,Nagpur,Maharashtra,Myntra,Electronics,Mobiles,Dell Inspiron 14,14675.36,1,20,2935.07,11740.29,UPI,Delivered,6,5,Boat,9001.45,2738.84,23.33,Mumbai WH,Ekart,Medium,Damaged
ORD110819,3/31/2024,CUST8360,Simran Gupta,Female,30,Hyderabad,Telangana,Flipkart,Fashion,Women's Clothing,Sneakers,516.63,4,15,309.98,1756.54,UPI,Cancelled,4.381534772,4,Samsung,1009.39,747.15,42.54,Kolkata WH,Ekart,Low,No Return
ORD116286,3/31/2024,CUST3345,Deepak Bose,Male,20,Kolkata,West Bengal,Meesho,Beauty & Personal Care,Fragrances,Himalaya Face Cream,993.4,2,10,198.68,1788.12,Debit Card,Delivered,7,3,Nike,1044,744.12,41.61,Delhi WH,Ekart,Low,No Return
ORD112407,3/31/2024,CUST2189,Rahul Chatterjee,Male,24,Gurugram,Haryana,Flipkart,Fashion,Ethnic Wear,Saree - Banarasi Silk,336.48,1,15,50.47,286.01,UPI,Delivered,3,5,Adidas,230.85,55.16,19.29,Bengaluru WH,DTDC,High,Damaged
ORD107393,3/31/2024,CUST6280,Anil Nair,Male,23,Siliguri,West Bengal,Meesho,Electronics,Cameras,Dell Inspiron 14,28212.32,1,30,8463.7,19748.62,Credit Card,Delivered,6,5,Adidas,14459.09,5289.53,26.78,Bengaluru WH,Blue Dart,Medium,Late Delivery
ORD106203,3/31/2024,CUST4489,Simran Sharma,Female,60,Pune,Maharashtra,Amazon,Beauty & Personal Care,Fragrances,Lakme Kajal,2631.82,3,15,1184.32,6711.14,Net Banking,Delivered,4,5,Dell,4874.78,1836.36,27.36,Kolkata WH,Blue Dart,Low,No Return
